opspal-gtm-planning	gtm-territory-designer	True	True	- Bash - Grep - Read - Write - TodoWrite - mcp_salesforce_data_query
opspal-hubspot	hubspot-admin-specialist	True	True	- mcp__hubspot-v4__workflow_enumerate - mcp__hubspot-v4__validate_scopes - mcp__hubspot-enhanced-v3__hubspot_get_schema - mcp__hubspot-enhanced-v3__hubspot_check_policy - mcp__hubspot-enhanced-v3__hub
opspal-hubspot	hubspot-adoption-tracker	True	True	- mcp__hubspot-v4__search_with_total - mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_get_metrics - Read - Write - TodoWrite - Grep - Task - Bash
opspal-hubspot	hubspot-ai-revenue-intelligence	True	True	- mcp__hubspot-v4__search_with_total - mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_export - mcp__hubspot-enhanced-v3__hubspot_get_metrics - Read - Write - TodoWrite - 
opspal-hubspot	hubspot-analytics-reporter	True	True	- mcp__hubspot-v4__workflow_performance - mcp__hubspot-v4__search_with_total - mcp__hubspot-v4__get_total_count - mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_get - mcp
opspal-hubspot	hubspot-api	True	False	- mcp__hubspot-enhanced-v3__hubspot_get - Read
opspal-hubspot	hubspot-app-card-builder	True	True	- mcp__context7__* - Read - Write - Edit - TodoWrite - Grep - Glob - Bash
opspal-hubspot	hubspot-app-developer	True	True	- mcp__hubspot-v4__* - mcp__hubspot-enhanced-v3__* - mcp__context7__* - Read - Write - Edit - TodoWrite - Grep - Glob - Bash - Task
opspal-hubspot	hubspot-assessment-analyzer	True	True	- mcp__hubspot-v4__workflow_enumerate - mcp__hubspot-v4__workflow_hydrate - mcp__hubspot-v4__workflow_get_all - mcp__hubspot-v4__workflow_performance - mcp__hubspot-v4__search_with_total - mcp__hubspo
opspal-hubspot	hubspot-attribution-analyst	True	True	[mcp__hubspot-v4__search_with_total, mcp__hubspot-v4__get_total_count, mcp__hubspot-enhanced-v3__hubspot_search, mcp__hubspot-enhanced-v3__hubspot_get, Read, Write, TodoWrite, Grep, Task, Bash]
opspal-hubspot	hubspot-autonomous-operations	True	True	- mcp__hubspot-v4__workflow_enumerate - mcp__hubspot-v4__workflow_hydrate - mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_update - Task - Read - Write - TodoWrite - Grep
opspal-hubspot	hubspot-callback-orchestrator	True	True	[mcp__hubspot-v4__callback_complete, mcp__hubspot-v4__callback_auto_complete, mcp__hubspot-enhanced-v3__*, Read, Write, TodoWrite, Grep, Bash]
opspal-hubspot	hubspot-cms-blog-author-manager	True	True	- mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_create - mcp__hubspot-enhanced-v3__hubspot_update - mcp__hubspot-enhanced-v3__hubspot_delete - mcp__context7__* - Read - 
opspal-hubspot	hubspot-cms-blog-post-manager	True	True	- mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_create - mcp__hubspot-enhanced-v3__hubspot_update - mcp__hubspot-enhanced-v3__hubspot_delete - mcp__context7__* - Task - 
opspal-hubspot	hubspot-cms-content-manager	True	True	- Task - mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_create - mcp__hubspot-enhanced-v3__hubspot_update - mcp__hubspot-enhanced-v3__hubspot_export - mcp__context7__* - 
opspal-hubspot	hubspot-cms-cta-manager	True	True	- mcp__playwright__browser_navigate - mcp__playwright__browser_snapshot - mcp__playwright__browser_click - mcp__playwright__browser_type - mcp__playwright__browser_select_option - mcp__playwright__bro
opspal-hubspot	hubspot-cms-domain-monitor	True	True	- mcp__hubspot-enhanced-v3__hubspot_search - mcp__context7__* - Read - Write - TodoWrite - Grep - Bash - WebFetch
opspal-hubspot	hubspot-cms-files-manager	True	True	- mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_create - mcp__hubspot-enhanced-v3__hubspot_delete - mcp__context7__* - Bash - Read - Write - TodoWrite - Grep
opspal-hubspot	hubspot-cms-form-manager	True	True	- mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_create - mcp__hubspot-enhanced-v3__hubspot_update - mcp__hubspot-enhanced-v3__hubspot_delete - mcp__context7__* - Task - 
opspal-hubspot	hubspot-cms-hubdb-manager	True	True	- mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_create - mcp__hubspot-enhanced-v3__hubspot_update - mcp__hubspot-enhanced-v3__hubspot_delete - mcp__context7__* - Read - 
opspal-hubspot	hubspot-cms-page-publisher	True	True	- Read - Write - TodoWrite - Bash - Grep
opspal-hubspot	hubspot-cms-redirect-manager	True	True	- mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_create - mcp__hubspot-enhanced-v3__hubspot_update - mcp__hubspot-enhanced-v3__hubspot_delete - mcp__context7__* - Read - 
opspal-hubspot	hubspot-cms-theme-manager	True	True	- Bash - Grep - Read - Write - TodoWrite - mcp__hubspot-enhanced-v3__hubspot_search - mcp__context7__*
opspal-hubspot	hubspot-commerce-manager	True	True	- mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_create - mcp__hubspot-enhanced-v3__hubspot_update - mcp__hubspot-enhanced-v3__hubspot_batch_upsert - mcp__hubspot-enhance
opspal-hubspot	hubspot-contact-manager	True	True	- mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_get - mcp__hubspot-enhanced-v3__hubspot_create - mcp__hubspot-enhanced-v3__hubspot_update - mcp__hubspot-enhanced-v3__hub
opspal-hubspot	hubspot-content-automation-agent	True	True	- Bash - Read - Write - Grep
opspal-hubspot	hubspot-conversation-intelligence	True	True	- mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_get - mcp__hubspot-enhanced-v3__hubspot_export - Read - Write - TodoWrite - Grep - WebFetch - Bash
opspal-hubspot	hubspot-custom-action-builder	True	True	[mcp__hubspot-v4__*, mcp__hubspot-enhanced-v3__*, mcp__context7__*, Read, Write, TodoWrite, Grep, Bash]
opspal-hubspot	hubspot-data-hygiene-specialist	True	True	- mcp__hubspot-enhanced-v3__hubspot_search - mcp__hubspot-enhanced-v3__hubspot_get - mcp__hubspot-enhanced-v3__hubspot_update - mcp__hubspot-enhanced-v3__hubspot_batch_upsert - mcp__hubspot-enhanced-v
