Id,Clean_Status__c,Sync_Status__c
0033j000049FrbTAAS,OK,Not Synced
0033j000049Fs3dAAC,OK,Not Synced
0033j000049Fs9pAAC,OK,Not Synced
0033j000049FsAEAA0,OK,Not Synced
0033j000049FsAFAA0,OK,Not Synced
0033j000049FsAGAA0,OK,Not Synced
0033j000049FsAHAA0,OK,Not Synced
0033j000049FsDhAAK,OK,Not Synced
0033j000049FsDiAAK,OK,Not Synced
0033j000049FsDjAAK,OK,Not Synced
0033j000049FsDkAAK,OK,Not Synced
0033j000049FsDlAAK,OK,Not Synced
0033j000049FsDmAAK,OK,Not Synced
0033j000049FsDnAAK,OK,Not Synced
0033j000049FsDoAAK,OK,Not Synced
0033j000049FsDqAAK,OK,Not Synced
0033j000049FsDrAAK,OK,Not Synced
0033j000049FsDsAAK,OK,Not Synced
0033j000049FsDtAAK,OK,Not Synced
0033j000049FsDuAAK,OK,Not Synced
0033j000049FsDxAAK,OK,Not Synced
0033j000049FsDyAAK,OK,Not Synced
0033j000049FsE0AAK,OK,Not Synced
0033j000049FsE1AAK,OK,Not Synced
0033j000049FsE3AAK,OK,Not Synced
0033j000049FsE4AAK,OK,Not Synced
0033j000049FsE5AAK,OK,Not Synced
0033j000049FsE6AAK,OK,Not Synced
0033j000049FsE7AAK,OK,Not Synced
0033j000049FsE8AAK,OK,Not Synced
0033j000049FsE9AAK,OK,Not Synced
0033j000049FsEAAA0,OK,Not Synced
0033j000049FsEEAA0,OK,Not Synced
0033j000049FsEFAA0,OK,Not Synced
0033j000049FsEHAA0,OK,Not Synced
0033j000049FsEIAA0,OK,Not Synced
0033j000049FsEJAA0,OK,Not Synced
0033j000049FsExAAK,OK,Not Synced
0033j000049FsFCAA0,OK,Not Synced
0033j000049FsGFAA0,OK,Not Synced
0033j000049FsI7AAK,OK,Not Synced
0033j000049FsIVAA0,OK,Not Synced
0033j000049FsIfAAK,OK,Not Synced
0033j000049FsIgAAK,OK,Not Synced
0033j000049FsIhAAK,OK,Not Synced
0033j000049FsIpAAK,OK,Not Synced
0033j000049FsJTAA0,OK,Not Synced
0033j000049FsK2AAK,OK,Not Synced
0033j000049FsK3AAK,OK,Not Synced
0033j000049FsK4AAK,OK,Not Synced
0033j000049FsKHAA0,OK,Not Synced
0033j000049FsKIAA0,OK,Not Synced
0033j000049FsKJAA0,OK,Not Synced
0033j000049FsKKAA0,OK,Not Synced
0033j000049FsOxAAK,OK,Not Synced
0033j000049FsQoAAK,OK,Not Synced
0033j000049FsTJAA0,OK,Not Synced
0033j000049FsTdAAK,OK,Not Synced
0033j000049FsUbAAK,OK,Not Synced
0033j000049FtNlAAK,OK,Not Synced
0033j000049FtSvAAK,OK,Not Synced
0033j000049FtVSAA0,OK,Not Synced
0033j000049FtdtAAC,OK,Not Synced
0033j000049FtehAAC,OK,Not Synced
0033j000049FtfWAAS,OK,Not Synced
0033j000049FtuGAAS,OK,Not Synced
0033j000049FtuHAAS,OK,Not Synced
0033j000049FtuIAAS,OK,Not Synced
0033j000049FtuJAAS,OK,Not Synced
0033j000049FtuKAAS,OK,Not Synced
0033j000049FtuLAAS,OK,Not Synced
0033j000049FtuMAAS,OK,Not Synced
0033j000049Fu0LAAS,OK,Not Synced
0033j000049FuCuAAK,OK,Not Synced
0033j000049FuHNAA0,OK,Not Synced
0033j000049FuHOAA0,OK,Not Synced
0033j000049FuItAAK,OK,Not Synced
0033j000049FuIuAAK,OK,Not Synced
0033j000049FuIvAAK,OK,Not Synced
0033j000049FuIwAAK,OK,Not Synced
0033j000049FuKeAAK,OK,Not Synced
0033j000049FuTSAA0,OK,Not Synced
0033j000049FuTTAA0,OK,Not Synced
0033j000049FuTUAA0,OK,Not Synced
0033j000049FuTVAA0,OK,Not Synced
0033j000049FuTWAA0,OK,Not Synced
0033j000049FuTXAA0,OK,Not Synced
0033j000049FuTYAA0,OK,Not Synced
0033j000049FuTZAA0,OK,Not Synced
0033j000049FuVRAA0,OK,Not Synced
0033j000049FuVSAA0,OK,Not Synced
0033j000049FuVTAA0,OK,Not Synced
0033j000049FuVUAA0,OK,Not Synced
0033j000049FuVVAA0,OK,Not Synced
0033j000049FuVWAA0,OK,Not Synced
0033j000049FuVXAA0,OK,Not Synced
0033j000049FuVYAA0,OK,Not Synced
0033j000049FuVZAA0,OK,Not Synced
0033j000049FuVaAAK,OK,Not Synced
0033j000049FuVbAAK,OK,Not Synced
0033j000049FuVcAAK,OK,Not Synced
0033j000049FuVdAAK,OK,Not Synced
0033j000049FuVfAAK,OK,Not Synced
0033j000049FuVgAAK,OK,Not Synced
0033j000049FuVhAAK,OK,Not Synced
0033j000049FufTAAS,OK,Not Synced
0033j000049FufUAAS,OK,Not Synced
0033j000049FufVAAS,OK,Not Synced
0033j000049FujWAAS,OK,Not Synced
0033j000049FujXAAS,OK,Not Synced
0033j000049FujYAAS,OK,Not Synced
0033j000049FuqmAAC,OK,Not Synced
0033j000049Fur7AAC,OK,Not Synced
0033j000049FutWAAS,OK,Not Synced
0033j000049FutXAAS,OK,Not Synced
0033j000049FutYAAS,OK,Not Synced
0033j000049FutZAAS,OK,Not Synced
0033j000049FuutAAC,OK,Not Synced
0033j000049FxBMAA0,OK,Not Synced
0033j000049FxHKAA0,OK,Not Synced
0033j000049FxUiAAK,OK,Not Synced
0033j000049FxWoAAK,OK,Not Synced
0033j000049FxWqAAK,OK,Not Synced
0033j000049FxXrAAK,OK,Not Synced
0033j000049Fxb4AAC,OK,Not Synced
0033j000049FxcvAAC,OK,Not Synced
0033j000049FxfIAAS,OK,Not Synced
0033j000049FxjtAAC,OK,Not Synced
0033j000049Fxl6AAC,OK,Not Synced
0033j000049Fxl7AAC,OK,Not Synced
0033j000049FxlAAAS,OK,Not Synced
0033j000049FxlLAAS,OK,Not Synced
0033j000049FxmEAAS,OK,Not Synced
0033j000049FxpDAAS,OK,Not Synced
0033j000049FxqaAAC,OK,Not Synced
0033j000049FxqbAAC,OK,Not Synced
0033j000049FxqpAAC,OK,Not Synced
0033j000049Fxr5AAC,OK,Not Synced
0033j000049Fxr9AAC,OK,Not Synced
0033j000049FxrCAAS,OK,Not Synced
0033j000049FxrHAAS,OK,Not Synced
0033j000049FxrJAAS,OK,Not Synced
0033j000049FxrOAAS,OK,Not Synced
0033j000049FxrPAAS,OK,Not Synced
0033j000049FxutAAC,OK,Not Synced
0033j000049FxxYAAS,OK,Not Synced
0033j000049FxxZAAS,OK,Not Synced
0033j000049Fy03AAC,OK,Not Synced
0033j000049Fy04AAC,OK,Not Synced
0033j000049Fy05AAC,OK,Not Synced
0033j000049Fy5DAAS,OK,Not Synced
0033j000049Fy9VAAS,OK,Not Synced
0033j000049FyBuAAK,OK,Not Synced
0033j000049FyCsAAK,OK,Not Synced
0033j000049FyCtAAK,OK,Not Synced
0033j000049FyCuAAK,OK,Not Synced
0033j000049FyCvAAK,OK,Not Synced
0033j000049FyCwAAK,OK,Not Synced
0033j000049FyCxAAK,OK,Not Synced
0033j000049FyCyAAK,OK,Not Synced
0033j000049FyCzAAK,OK,Not Synced
0033j000049FyD0AAK,OK,Not Synced
0033j000049FyD1AAK,OK,Not Synced
0033j000049FyD2AAK,OK,Not Synced
0033j000049FyD3AAK,OK,Not Synced
0033j000049FyD4AAK,OK,Not Synced
0033j000049FyD5AAK,OK,Not Synced
0033j000049FyD6AAK,OK,Not Synced
0033j000049FyEiAAK,OK,Not Synced
0033j000049FyEjAAK,OK,Not Synced
0033j000049FyEkAAK,OK,Not Synced
0033j000049FyElAAK,OK,Not Synced
0033j000049FyEmAAK,OK,Not Synced
0033j000049FyEnAAK,OK,Not Synced
0033j000049FyEoAAK,OK,Not Synced
0033j000049FyEpAAK,OK,Not Synced
0033j000049FyEqAAK,OK,Not Synced
0033j000049FyErAAK,OK,Not Synced
0033j000049FyEsAAK,OK,Not Synced
0033j000049FyEtAAK,OK,Not Synced
0033j000049FyEuAAK,OK,Not Synced
0033j000049FyEvAAK,OK,Not Synced
0033j000049FyEwAAK,OK,Not Synced
0033j000049FyExAAK,OK,Not Synced
0033j000049FyEyAAK,OK,Not Synced
0033j000049FyEzAAK,OK,Not Synced
0033j000049FyHoAAK,OK,Not Synced
0033j000049FyLgAAK,OK,Not Synced
0033j000049FyOfAAK,OK,Not Synced
0033j000049FyOgAAK,OK,Not Synced
0033j000049FyOhAAK,OK,Not Synced
0033j000049FyTCAA0,OK,Not Synced
0033j000049FyX3AAK,OK,Not Synced
0033j000049FyXhAAK,OK,Not Synced
0033j000049FyXwAAK,OK,Not Synced
0033j000049FyXxAAK,OK,Not Synced
0033j000049FyY1AAK,OK,Not Synced
0033j000049Fyz8AAC,OK,Not Synced
0033j000049Fz5GAAS,OK,Not Synced
0033j000049Fz97AAC,OK,Not Synced
0033j000049FzDsAAK,OK,Not Synced
0033j000049FzJCAA0,OK,Not Synced
0033j000049FzO2AAK,OK,Not Synced
0033j000049FzO3AAK,OK,Not Synced
0033j000049FzO4AAK,OK,Not Synced
0033j000049FzPAAA0,OK,Not Synced
0033j000049FzPBAA0,OK,Not Synced
0033j000049FzPCAA0,OK,Not Synced
0033j000049FzPDAA0,OK,Not Synced
0033j000049FzQcAAK,OK,Not Synced
0033j000049FzQdAAK,OK,Not Synced
0033j000049FzQeAAK,OK,Not Synced
0033j000049FzQfAAK,OK,Not Synced
0033j000049FzUTAA0,OK,Not Synced
0033j000049FzUUAA0,OK,Not Synced
0033j000049FzUVAA0,OK,Not Synced
0033j000049FzUWAA0,OK,Not Synced
0033j000049FzUXAA0,OK,Not Synced
0033j000049FzUYAA0,OK,Not Synced
0033j000049FzUZAA0,OK,Not Synced
0033j000049FzUaAAK,OK,Not Synced
0033j000049FzUbAAK,OK,Not Synced
0033j000049FzUcAAK,OK,Not Synced
0033j000049FzUdAAK,OK,Not Synced
0033j000049FzUeAAK,OK,Not Synced
0033j000049FzUfAAK,OK,Not Synced
0033j000049FzUhAAK,OK,Not Synced
0033j000049FzYaAAK,OK,Not Synced
0033j000049FzYbAAK,OK,Not Synced
0033j000049FzYcAAK,OK,Not Synced
0033j000049FzYdAAK,OK,Not Synced
0033j000049FzYeAAK,OK,Not Synced
0033j000049FzYfAAK,OK,Not Synced
0033j000049FzYgAAK,OK,Not Synced
0033j000049FzYhAAK,OK,Not Synced
0033j000049FzYiAAK,OK,Not Synced
0033j000049FzYjAAK,OK,Not Synced
0033j000049FzYkAAK,OK,Not Synced
0033j000049FzYlAAK,OK,Not Synced
0033j000049FzYmAAK,OK,Not Synced
0033j000049FzYnAAK,OK,Not Synced
0033j000049FzYoAAK,OK,Not Synced
0033j000049FzYpAAK,OK,Not Synced
0033j000049FzYqAAK,OK,Not Synced
0033j000049FzYrAAK,OK,Not Synced
0033j000049FzYsAAK,OK,Not Synced
0033j000049FzYtAAK,OK,Not Synced
0033j000049FzYuAAK,OK,Not Synced
0033j000049FzavAAC,OK,Not Synced
0033j000049FzduAAC,OK,Not Synced
0033j000049FzdvAAC,OK,Not Synced
0033j000049Fzi1AAC,OK,Not Synced
0033j000049FzoRAAS,OK,Not Synced
0033j000049FzrhAAC,OK,Not Synced
0033j000049FzrwAAC,OK,Not Synced
0033j000049FzsGAAS,OK,Not Synced
0033j000049FzvBAAS,OK,Not Synced
0033j000049FzyjAAC,OK,Not Synced
0033j000049G00AAAS,OK,Not Synced
0033j000049G00BAAS,OK,Not Synced
0033j000049G00CAAS,OK,Not Synced
0033j000049G00DAAS,OK,Not Synced
0033j000049G0C6AAK,OK,Not Synced
0033j000049G0FnAAK,OK,Not Synced
0033j000049G0HXAA0,OK,Not Synced
0033j000049G0HYAA0,OK,Not Synced
0033j000049G0HmAAK,OK,Not Synced
0033j000049G0JEAA0,OK,Not Synced
0033j000049G0JFAA0,OK,Not Synced
0033j000049G0JGAA0,OK,Not Synced
0033j000049G0JHAA0,OK,Not Synced
0033j000049G0K2AAK,OK,Not Synced
0033j000049G0K3AAK,OK,Not Synced
0033j000049G0K4AAK,OK,Not Synced
0033j000049G0KlAAK,OK,Not Synced
0033j000049G0OwAAK,OK,Not Synced
0033j000049G0OxAAK,OK,Not Synced
0033j000049G0OyAAK,OK,Not Synced
0033j000049G0P0AAK,OK,Not Synced
0033j000049G0P1AAK,OK,Not Synced
0033j000049G0PKAA0,OK,Not Synced
0033j000049G0PLAA0,OK,Not Synced
0033j000049G0PPAA0,OK,Not Synced
0033j000049G0PQAA0,OK,Not Synced
0033j000049G0PRAA0,OK,Not Synced
0033j000049G0PgAAK,OK,Not Synced
0033j000049G0PhAAK,OK,Not Synced
0033j000049G0PiAAK,OK,Not Synced
0033j000049G0PuAAK,OK,Not Synced
0033j000049G0QAAA0,OK,Not Synced
0033j000049G0QBAA0,OK,Not Synced
0033j000049G0QEAA0,OK,Not Synced
0033j000049G0QPAA0,OK,Not Synced
0033j000049G0QQAA0,OK,Not Synced
0033j000049G0QRAA0,OK,Not Synced
0033j000049G0UmAAK,OK,Not Synced
0033j000049G0UnAAK,OK,Not Synced
0033j000049G0VaAAK,OK,Not Synced
0033j000049G0VcAAK,OK,Not Synced
0033j000049G0VqAAK,OK,Not Synced
0033j000049G0X7AAK,OK,Not Synced
0033j000049G0b4AAC,OK,Not Synced
0033j000049G0b5AAC,OK,Not Synced
0033j000049G0bYAAS,OK,Not Synced
0033j000049G0bZAAS,OK,Not Synced
0033j000049G0baAAC,OK,Not Synced
0033j000049G0bbAAC,OK,Not Synced
0033j000049G0o3AAC,OK,Not Synced
0033j000049G0p1AAC,OK,Not Synced
0033j000049G0paAAC,OK,Not Synced
0033j000049G1BlAAK,OK,Not Synced
0033j000049G1BmAAK,OK,Not Synced
0033j000049G1BnAAK,OK,Not Synced
0033j000049G1DwAAK,OK,Not Synced
0033j000049G1DxAAK,OK,Not Synced
0033j000049G1DzAAK,OK,Not Synced
0033j000049G1E0AAK,OK,Not Synced
0033j000049G1E1AAK,OK,Not Synced
0033j000049G1E2AAK,OK,Not Synced
0033j000049G1E4AAK,OK,Not Synced
0033j000049G1E5AAK,OK,Not Synced
0033j000049G1LgAAK,OK,Not Synced
0033j000049G1QzAAK,OK,Not Synced
0033j000049G1R0AAK,OK,Not Synced
0033j000049G1R1AAK,OK,Not Synced
0033j000049G1R2AAK,OK,Not Synced
0033j000049G1R3AAK,OK,Not Synced
0033j000049G1R4AAK,OK,Not Synced
0033j000049G1R5AAK,OK,Not Synced
0033j000049G1R6AAK,OK,Not Synced
0033j000049G1R7AAK,OK,Not Synced
0033j000049G1S7AAK,OK,Not Synced
0033j000049G1UxAAK,OK,Not Synced
0033j000049G1UyAAK,OK,Not Synced
0033j000049G1beAAC,OK,Not Synced
0033j000049G1bfAAC,OK,Not Synced
0033j000049G1bgAAC,OK,Not Synced
0033j000049G1cxAAC,OK,Not Synced
0033j000049G1cyAAC,OK,Not Synced
0033j000049G1czAAC,OK,Not Synced
0033j000049G1d0AAC,OK,Not Synced
0033j000049G1d2AAC,OK,Not Synced
0033j000049G1d3AAC,OK,Not Synced
0033j000049G1d4AAC,OK,Not Synced
0033j000049G1d5AAC,OK,Not Synced
0033j000049G1d7AAC,OK,Not Synced
0033j000049G1d8AAC,OK,Not Synced
0033j000049G1dBAAS,OK,Not Synced
0033j000049G1dCAAS,OK,Not Synced
0033j000049G1dDAAS,OK,Not Synced
0033j000049G1emAAC,OK,Not Synced
0033j000049G1enAAC,OK,Not Synced
0033j000049G1erAAC,OK,Not Synced
0033j000049G1etAAC,OK,Not Synced
0033j000049G1glAAC,OK,Not Synced
0033j000049G1gmAAC,OK,Not Synced
0033j000049G1gnAAC,OK,Not Synced
0033j000049G1goAAC,OK,Not Synced
0033j000049G1gpAAC,OK,Not Synced
0033j000049G1gqAAC,OK,Not Synced
0033j000049G1hBAAS,OK,Not Synced
0033j000049G1hVAAS,OK,Not Synced
0033j000049G1hWAAS,OK,Not Synced
0033j000049G1huAAC,OK,Not Synced
0033j000049G1hvAAC,OK,Not Synced
0033j000049G1hwAAC,OK,Not Synced
0033j000049G1hxAAC,OK,Not Synced
0033j000049G1i4AAC,OK,Not Synced
0033j000049G1o7AAC,OK,Not Synced
0033j000049G1uPAAS,OK,Not Synced
0033j000049G1wfAAC,OK,Not Synced
0033j000049G22IAAS,OK,Not Synced
0033j000049G24UAAS,OK,Not Synced
0033j000049G25cAAC,OK,Not Synced
0033j000049G2EWAA0,OK,Not Synced
0033j000049G2EhAAK,OK,Not Synced
0033j000049G2GCAA0,OK,Not Synced
0033j000049G2K9AAK,OK,Not Synced
0033j000049G2OaAAK,OK,Not Synced
0033j000049G2ObAAK,OK,Not Synced
0033j000049G2OcAAK,OK,Not Synced
0033j000049G2OdAAK,OK,Not Synced
0033j000049G2OeAAK,OK,Not Synced
0033j000049G2P4AAK,OK,Not Synced
0033j000049G2P8AAK,OK,Not Synced
0033j000049G2PFAA0,OK,Not Synced
0033j000049G2PoAAK,OK,Not Synced
0033j000049G2TXAA0,OK,Not Synced
0033j000049G2TYAA0,OK,Not Synced
0033j000049G2TZAA0,OK,Not Synced
0033j000049G2TaAAK,OK,Not Synced
0033j000049G2TbAAK,OK,Not Synced
0033j000049G2TcAAK,OK,Not Synced
0033j000049G2ZhAAK,OK,Not Synced
0033j000049G2bwAAC,OK,Not Synced
0033j000049G2byAAC,OK,Not Synced
0033j000049G2bzAAC,OK,Not Synced
0033j000049G2cLAAS,OK,Not Synced
0033j000049G2cMAAS,OK,Not Synced
0033j000049G2cNAAS,OK,Not Synced
0033j000049G2cOAAS,OK,Not Synced
0033j000049G2cQAAS,OK,Not Synced
0033j000049G2cRAAS,OK,Not Synced
0033j000049G2fHAAS,OK,Not Synced
0033j000049G2gjAAC,OK,Not Synced
0033j000049G2gkAAC,OK,Not Synced
0033j000049G2izAAC,OK,Not Synced
0033j000049G2j0AAC,OK,Not Synced
0033j000049G2j1AAC,OK,Not Synced
0033j000049G2j2AAC,OK,Not Synced
0033j000049G2j3AAC,OK,Not Synced
0033j000049G2j4AAC,OK,Not Synced
0033j000049G2j5AAC,OK,Not Synced
0033j000049G2jfAAC,OK,Not Synced
0033j000049G2jgAAC,OK,Not Synced
0033j000049G2jhAAC,OK,Not Synced
0033j000049G2jiAAC,OK,Not Synced
0033j000049G2jjAAC,OK,Not Synced
0033j000049G2jkAAC,OK,Not Synced
0033j000049G2jlAAC,OK,Not Synced
0033j000049G2jmAAC,OK,Not Synced
0033j000049G2l5AAC,OK,Not Synced
0033j000049G2l6AAC,OK,Not Synced
0033j000049G2qFAAS,OK,Not Synced
0033j000049G2tRAAS,OK,Not Synced
0033j000049G2tSAAS,OK,Not Synced
0033j000049G2tTAAS,OK,Not Synced
0033j000049G2tdAAC,OK,Not Synced
0033j000049G2teAAC,OK,Not Synced
0033j000049G2tfAAC,OK,Not Synced
0033j000049G2tgAAC,OK,Not Synced
0033j000049G2tiAAC,OK,Not Synced
0033j000049G2toAAC,OK,Not Synced
0033j000049G2tpAAC,OK,Not Synced
0033j000049G2tqAAC,OK,Not Synced
0033j000049G3GUAA0,OK,Not Synced
0033j000049G3GVAA0,OK,Not Synced
0033j000049G3WvAAK,OK,Not Synced
0033j000049G3c2AAC,OK,Not Synced
0033j000049G3jsAAC,OK,Not Synced
0033j000049G3k3AAC,OK,Not Synced
0033j000049G3kCAAS,OK,Not Synced
0033j000049G3m4AAC,OK,Not Synced
0033j000049G3nGAAS,OK,Not Synced
0033j000049G3nHAAS,OK,Not Synced
0033j000049G3nIAAS,OK,Not Synced
0033j000049G3nJAAS,OK,Not Synced
0033j000049G3p7AAC,OK,Not Synced
0033j000049G3pbAAC,OK,Not Synced
0033j000049G3qUAAS,OK,Not Synced
0033j000049G3qVAAS,OK,Not Synced
0033j000049G3qWAAS,OK,Not Synced
0033j000049G3tEAAS,OK,Not Synced
0033j000049G3uHAAS,OK,Not Synced
0033j000049G3uJAAS,OK,Not Synced
0033j000049G3uKAAS,OK,Not Synced
0033j000049G452AAC,OK,Not Synced
0033j000049G45bAAC,OK,Not Synced
0033j000049G46FAAS,OK,Not Synced
0033j000049G46ZAAS,OK,Not Synced
0033j000049G47EAAS,OK,Not Synced
0033j000049G47FAAS,OK,Not Synced
0033j000049G47GAAS,OK,Not Synced
0033j000049G47HAAS,OK,Not Synced
0033j000049G47mAAC,OK,Not Synced
0033j000049G4FWAA0,OK,Not Synced
0033j000049G4SYAA0,OK,Not Synced
0033j000049G4SZAA0,OK,Not Synced
0033j000049G4TQAA0,OK,Not Synced
0033j000049G4TpAAK,OK,Not Synced
0033j000049G4UxAAK,OK,Not Synced
0033j000049G4XSAA0,OK,Not Synced
0033j000049G4XcAAK,OK,Not Synced
0033j000049G4YVAA0,OK,Not Synced
0033j000049G4YpAAK,OK,Not Synced
0033j000049G4bjAAC,OK,Not Synced
0033j000049G4bkAAC,OK,Not Synced
0033j000049G4blAAC,OK,Not Synced
0033j000049G4bmAAC,OK,Not Synced
0033j000049G4bnAAC,OK,Not Synced
0033j000049G4boAAC,OK,Not Synced
0033j000049G4d2AAC,OK,Not Synced
0033j000049G4d6AAC,OK,Not Synced
0033j000049G4dNAAS,OK,Not Synced
0033j000049G4dOAAS,OK,Not Synced
0033j000049G4dPAAS,OK,Not Synced
0033j000049G4dQAAS,OK,Not Synced
0033j000049G4dRAAS,OK,Not Synced
0033j000049G4dSAAS,OK,Not Synced
0033j000049G4dTAAS,OK,Not Synced
0033j000049G4dUAAS,OK,Not Synced
0033j000049G4dVAAS,OK,Not Synced
0033j000049G4dWAAS,OK,Not Synced
0033j000049G4eIAAS,OK,Not Synced
0033j000049G4elAAC,OK,Not Synced
0033j000049G4f0AAC,OK,Not Synced
0033j000049G4f1AAC,OK,Not Synced
0033j000049G4iOAAS,OK,Not Synced
0033j000049G4j2AAC,OK,Not Synced
0033j000049G4j3AAC,OK,Not Synced
0033j000049G4j4AAC,OK,Not Synced
0033j000049G4j5AAC,OK,Not Synced
0033j000049G4j6AAC,OK,Not Synced
0033j000049G4jCAAS,OK,Not Synced
0033j000049G4jDAAS,OK,Not Synced
0033j000049G4q9AAC,OK,Not Synced
0033j000049G4qrAAC,OK,Not Synced
0033j000049G4r6AAC,OK,Not Synced
0033j000049G4rfAAC,OK,Not Synced
0033j000049G4rzAAC,OK,Not Synced
0033j000049G4s0AAC,OK,Not Synced
0033j000049G4s4AAC,OK,Not Synced
0033j000049G4sTAAS,OK,Not Synced
0033j000049G4sdAAC,OK,Not Synced
0033j000049G572AAC,OK,Not Synced
0033j000049G57ZAAS,OK,Not Synced
0033j000049G57bAAC,OK,Not Synced
0033j000049G57cAAC,OK,Not Synced
0033j000049G57dAAC,OK,Not Synced
0033j000049G589AAC,OK,Not Synced
0033j000049G5AeAAK,OK,Not Synced
0033j000049G5AfAAK,OK,Not Synced
0033j000049G5AgAAK,OK,Not Synced
0033j000049G5AhAAK,OK,Not Synced
0033j000049G5AiAAK,OK,Not Synced
0033j000049G5AjAAK,OK,Not Synced
0033j000049G5AkAAK,OK,Not Synced
0033j000049G5AlAAK,OK,Not Synced
0033j000049G5AmAAK,OK,Not Synced
0033j000049G5AnAAK,OK,Not Synced
0033j000049G5JRAA0,OK,Not Synced
0033j000049G5PvAAK,OK,Not Synced
0033j000049G5XIAA0,OK,Not Synced
0033j000049G65cAAC,OK,Not Synced
0033j000049G6SjAAK,OK,Not Synced
0033j000049G6SoAAK,OK,Not Synced
0033j000049G6TcAAK,OK,Not Synced
0033j000049G6bpAAC,OK,Not Synced
0033j000049G6mXAAS,OK,Not Synced
0033j000049G6r9AAC,OK,Not Synced
0033j000049G76OAAS,OK,Not Synced
0033j000049G76PAAS,OK,Not Synced
0033j000049G7CbAAK,OK,Not Synced
0033j000049G7CvAAK,OK,Not Synced
0033j000049G7CwAAK,OK,Not Synced
0033j000049G7CxAAK,OK,Not Synced
0033j000049G7DKAA0,OK,Not Synced
0033j000049G7DLAA0,OK,Not Synced
0033j000049G7DMAA0,OK,Not Synced
0033j000049G7DNAA0,OK,Not Synced
0033j000049G7DOAA0,OK,Not Synced
0033j000049G7DPAA0,OK,Not Synced
0033j000049G7DQAA0,OK,Not Synced
0033j000049G7DRAA0,OK,Not Synced
0033j000049G7DSAA0,OK,Not Synced
0033j000049G7DTAA0,OK,Not Synced
0033j000049G7DUAA0,OK,Not Synced
0033j000049G7ybAAC,OK,Not Synced
0033j000049G89ZAAS,OK,Not Synced
0033j000049G8B1AAK,OK,Not Synced
0033j000049G8HnAAK,OK,Not Synced
0033j000049G8WkAAK,OK,Not Synced
0033j000049G8cOAAS,OK,Not Synced
0033j000049G8khAAC,OK,Not Synced
0033j000049G8miAAC,OK,Not Synced
0033j000049G8mjAAC,OK,Not Synced
0033j000049G8mkAAC,OK,Not Synced
0033j000049G8mlAAC,OK,Not Synced
0033j000049G8mmAAC,OK,Not Synced
0033j000049G8mnAAC,OK,Not Synced
0033j000049G8moAAC,OK,Not Synced
0033j000049G8mpAAC,OK,Not Synced
0033j000049G8mqAAC,OK,Not Synced
0033j000049G8mrAAC,OK,Not Synced
0033j000049G8msAAC,OK,Not Synced
0033j000049G8myAAC,OK,Not Synced
0033j000049G8vOAAS,OK,Not Synced
0033j000049G8w2AAC,OK,Not Synced
0033j000049G8w3AAC,OK,Not Synced
0033j000049G8w4AAC,OK,Not Synced
0033j000049G8w5AAC,OK,Not Synced
0033j000049G91MAAS,OK,Not Synced
0033j000049G91OAAS,OK,Not Synced
0033j000049G92KAAS,OK,Not Synced
0033j000049G933AAC,OK,Not Synced
0033j000049G934AAC,OK,Not Synced
0033j000049G941AAC,OK,Not Synced
0033j000049G94kAAC,OK,Not Synced
0033j000049G94pAAC,OK,Not Synced
0033j000049G9GCAA0,OK,Not Synced
0033j000049G9GDAA0,OK,Not Synced
0033j000049G9GGAA0,OK,Not Synced
0033j000049G9KTAA0,OK,Not Synced
0033j000049G9a8AAC,OK,Not Synced
0033j000049G9aWAAS,OK,Not Synced
0033j000049G9alAAC,OK,Not Synced
0033j000049G9c3AAC,OK,Not Synced
0033j000049G9e9AAC,OK,Not Synced
0033j000049GADwAAO,OK,Not Synced
0033j000049GAEuAAO,OK,Not Synced
0033j000049GAISAA4,OK,Not Synced
0033j000049GAITAA4,OK,Not Synced
0033j000049GAIUAA4,OK,Not Synced
0033j000049GAIVAA4,OK,Not Synced
0033j000049GAJBAA4,OK,Not Synced
0033j000049GAJCAA4,OK,Not Synced
0033j000049GAJDAA4,OK,Not Synced
0033j000049GAJzAAO,OK,Not Synced
0033j000049GAK0AAO,OK,Not Synced
0033j000049GALMAA4,OK,Not Synced
0033j000049GALNAA4,OK,Not Synced
0033j000049GALOAA4,OK,Not Synced
0033j000049GANmAAO,OK,Not Synced
0033j000049GANoAAO,OK,Not Synced
0033j000049GAPiAAO,OK,Not Synced
0033j000049GAPjAAO,OK,Not Synced
0033j000049GAScAAO,OK,Not Synced
0033j000049GATkAAO,OK,Not Synced
0033j000049GATlAAO,OK,Not Synced
0033j000049GATmAAO,OK,Not Synced
0033j000049GATnAAO,OK,Not Synced
0033j000049GAToAAO,OK,Not Synced
0033j000049GAUTAA4,OK,Not Synced
0033j000049GAUUAA4,OK,Not Synced
0033j000049GAUXAA4,OK,Not Synced
0033j000049GAVWAA4,OK,Not Synced
0033j000049GAaWAAW,OK,Not Synced
0033j000049GAaXAAW,OK,Not Synced
0033j000049GAaYAAW,OK,Not Synced
0033j000049GAb4AAG,OK,Not Synced
0033j000049GAb5AAG,OK,Not Synced
0033j000049GAbUAAW,OK,Not Synced
0033j000049GAbVAAW,OK,Not Synced
0033j000049GAcrAAG,OK,Not Synced
0033j000049GAcsAAG,OK,Not Synced
0033j000049GActAAG,OK,Not Synced
0033j000049GAcuAAG,OK,Not Synced
0033j000049GAcvAAG,OK,Not Synced
0033j000049GAcwAAG,OK,Not Synced
