"sf__Id","sf__Created",Id,Clean_Status__c,Delete_Reason__c,In_HubSpot_Not_Inclusion_List__c,Sync_Status__c
"0033j000049GgSoAAK","false","0033j000049GgSoAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgSpAAK","false","0033j000049GgSpAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgSqAAK","false","0033j000049GgSqAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgSrAAK","false","0033j000049GgSrAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgSsAAK","false","0033j000049GgSsAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgStAAK","false","0033j000049GgStAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgSuAAK","false","0033j000049GgSuAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgSvAAK","false","0033j000049GgSvAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgSwAAK","false","0033j000049GgSwAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgTmAAK","false","0033j000049GgTmAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgTrAAK","false","0033j000049GgTrAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgTsAAK","false","0033j000049GgTsAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgTtAAK","false","0033j000049GgTtAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgTuAAK","false","0033j000049GgTuAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgTvAAK","false","0033j000049GgTvAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgTwAAK","false","0033j000049GgTwAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgTxAAK","false","0033j000049GgTxAAK","OK","","false","Not Synced"
"0033j000049GgTyAAK","false","0033j000049GgTyAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgTzAAK","false","0033j000049GgTzAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgU1AAK","false","0033j000049GgU1AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgU2AAK","false","0033j000049GgU2AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgU3AAK","false","0033j000049GgU3AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgU4AAK","false","0033j000049GgU4AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgU5AAK","false","0033j000049GgU5AAK","OK","","false","Not Synced"
"0033j000049GgU6AAK","false","0033j000049GgU6AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgU7AAK","false","0033j000049GgU7AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgU8AAK","false","0033j000049GgU8AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgU9AAK","false","0033j000049GgU9AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgUAAA0","false","0033j000049GgUAAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgUBAA0","false","0033j000049GgUBAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgUCAA0","false","0033j000049GgUCAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgUEAA0","false","0033j000049GgUEAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgUFAA0","false","0033j000049GgUFAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgUGAA0","false","0033j000049GgUGAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgUHAA0","false","0033j000049GgUHAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgUIAA0","false","0033j000049GgUIAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgUKAA0","false","0033j000049GgUKAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgULAA0","false","0033j000049GgULAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgUNAA0","false","0033j000049GgUNAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgUOAA0","false","0033j000049GgUOAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgUPAA0","false","0033j000049GgUPAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgUQAA0","false","0033j000049GgUQAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgUSAA0","false","0033j000049GgUSAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgUTAA0","false","0033j000049GgUTAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgUUAA0","false","0033j000049GgUUAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgUVAA0","false","0033j000049GgUVAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgUWAA0","false","0033j000049GgUWAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgUYAA0","false","0033j000049GgUYAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgUZAA0","false","0033j000049GgUZAA0","OK","","false","Not Synced"
"0033j000049GgUaAAK","false","0033j000049GgUaAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgV1AAK","false","0033j000049GgV1AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgV2AAK","false","0033j000049GgV2AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgV6AAK","false","0033j000049GgV6AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgV8AAK","false","0033j000049GgV8AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgVAAA0","false","0033j000049GgVAAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgVBAA0","false","0033j000049GgVBAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgVCAA0","false","0033j000049GgVCAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgVDAA0","false","0033j000049GgVDAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgVEAA0","false","0033j000049GgVEAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgVFAA0","false","0033j000049GgVFAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgVGAA0","false","0033j000049GgVGAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgVHAA0","false","0033j000049GgVHAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgVJAA0","false","0033j000049GgVJAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgVKAA0","false","0033j000049GgVKAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgVMAA0","false","0033j000049GgVMAA0","OK","","false","Not Synced"
"0033j000049GgVNAA0","false","0033j000049GgVNAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgVOAA0","false","0033j000049GgVOAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgVPAA0","false","0033j000049GgVPAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgVQAA0","false","0033j000049GgVQAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgWpAAK","false","0033j000049GgWpAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgWqAAK","false","0033j000049GgWqAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgWrAAK","false","0033j000049GgWrAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgWtAAK","false","0033j000049GgWtAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgWuAAK","false","0033j000049GgWuAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgWwAAK","false","0033j000049GgWwAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgWzAAK","false","0033j000049GgWzAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgX0AAK","false","0033j000049GgX0AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgX1AAK","false","0033j000049GgX1AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgX2AAK","false","0033j000049GgX2AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgX3AAK","false","0033j000049GgX3AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgX4AAK","false","0033j000049GgX4AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgX6AAK","false","0033j000049GgX6AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXDAA0","false","0033j000049GgXDAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXFAA0","false","0033j000049GgXFAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXHAA0","false","0033j000049GgXHAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXLAA0","false","0033j000049GgXLAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXNAA0","false","0033j000049GgXNAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXQAA0","false","0033j000049GgXQAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXRAA0","false","0033j000049GgXRAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXSAA0","false","0033j000049GgXSAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXUAA0","false","0033j000049GgXUAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXVAA0","false","0033j000049GgXVAA0","OK","","false","Not Synced"
"0033j000049GgXXAA0","false","0033j000049GgXXAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXYAA0","false","0033j000049GgXYAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXZAA0","false","0033j000049GgXZAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXaAAK","false","0033j000049GgXaAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXbAAK","false","0033j000049GgXbAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXcAAK","false","0033j000049GgXcAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXdAAK","false","0033j000049GgXdAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXeAAK","false","0033j000049GgXeAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXfAAK","false","0033j000049GgXfAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXgAAK","false","0033j000049GgXgAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXhAAK","false","0033j000049GgXhAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXiAAK","false","0033j000049GgXiAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXjAAK","false","0033j000049GgXjAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXkAAK","false","0033j000049GgXkAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXlAAK","false","0033j000049GgXlAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXmAAK","false","0033j000049GgXmAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXnAAK","false","0033j000049GgXnAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXoAAK","false","0033j000049GgXoAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXpAAK","false","0033j000049GgXpAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXqAAK","false","0033j000049GgXqAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXrAAK","false","0033j000049GgXrAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXsAAK","false","0033j000049GgXsAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXtAAK","false","0033j000049GgXtAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXuAAK","false","0033j000049GgXuAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXvAAK","false","0033j000049GgXvAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXwAAK","false","0033j000049GgXwAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXxAAK","false","0033j000049GgXxAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXyAAK","false","0033j000049GgXyAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgXzAAK","false","0033j000049GgXzAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgY1AAK","false","0033j000049GgY1AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgY2AAK","false","0033j000049GgY2AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgY3AAK","false","0033j000049GgY3AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgY4AAK","false","0033j000049GgY4AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgY5AAK","false","0033j000049GgY5AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgY6AAK","false","0033j000049GgY6AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgY7AAK","false","0033j000049GgY7AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgY8AAK","false","0033j000049GgY8AAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgYBAA0","false","0033j000049GgYBAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgYCAA0","false","0033j000049GgYCAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZJAA0","false","0033j000049GgZJAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZKAA0","false","0033j000049GgZKAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZLAA0","false","0033j000049GgZLAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZMAA0","false","0033j000049GgZMAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZNAA0","false","0033j000049GgZNAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZOAA0","false","0033j000049GgZOAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZPAA0","false","0033j000049GgZPAA0","OK","","false","Not Synced"
"0033j000049GgZQAA0","false","0033j000049GgZQAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZRAA0","false","0033j000049GgZRAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZSAA0","false","0033j000049GgZSAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZTAA0","false","0033j000049GgZTAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZUAA0","false","0033j000049GgZUAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZVAA0","false","0033j000049GgZVAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZXAA0","false","0033j000049GgZXAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZYAA0","false","0033j000049GgZYAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZZAA0","false","0033j000049GgZZAA0","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZaAAK","false","0033j000049GgZaAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZdAAK","false","0033j000049GgZdAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZeAAK","false","0033j000049GgZeAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZlAAK","false","0033j000049GgZlAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZmAAK","false","0033j000049GgZmAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZnAAK","false","0033j000049GgZnAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZqAAK","false","0033j000049GgZqAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZsAAK","false","0033j000049GgZsAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZuAAK","false","0033j000049GgZuAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZvAAK","false","0033j000049GgZvAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZwAAK","false","0033j000049GgZwAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZxAAK","false","0033j000049GgZxAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZyAAK","false","0033j000049GgZyAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgZzAAK","false","0033j000049GgZzAAK","Delete","No Email or Phone","false","Not Synced"
"0033j000049Gga0AAC","false","0033j000049Gga0AAC","Delete","No Email or Phone","false","Not Synced"
"0033j000049Gga1AAC","false","0033j000049Gga1AAC","Delete","No Email or Phone","false","Not Synced"
"0033j000049Gga2AAC","false","0033j000049Gga2AAC","Delete","No Email or Phone","false","Not Synced"
"0033j000049Gga3AAC","false","0033j000049Gga3AAC","Delete","No Email or Phone","false","Not Synced"
"0033j000049Gga4AAC","false","0033j000049Gga4AAC","Delete","No Email or Phone","false","Not Synced"
"0033j000049Gga5AAC","false","0033j000049Gga5AAC","Delete","No Email or Phone","false","Not Synced"
"0033j000049Gga6AAC","false","0033j000049Gga6AAC","Delete","No Email or Phone","false","Not Synced"
"0033j000049Gga7AAC","false","0033j000049Gga7AAC","Delete","No Email or Phone","false","Not Synced"
"0033j000049Gga8AAC","false","0033j000049Gga8AAC","Delete","No Email or Phone","false","Not Synced"
"0033j000049Gga9AAC","false","0033j000049Gga9AAC","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgaAAAS","false","0033j000049GgaAAAS","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgaBAAS","false","0033j000049GgaBAAS","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgaCAAS","false","0033j000049GgaCAAS","Delete","No Email or Phone","false","Not Synced"
"0033j000049GgaDAAS","false","0033j000049GgaDAAS","Delete","No Email or Phone","false","Not Synced"
