"sf__Id","sf__Error",Id,In_HubSpot_Not_Inclusion_List__c,Sync_Status__c
"0033j00003wOYeEAAW","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOYeEAAW","true","In HubSpot - Not Synced"
"0033j00003wOZ3TAAW","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOZ3TAAW","true","In HubSpot - Not Synced"
"0033j00003wOZDbAAO","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOZDbAAO","true","In HubSpot - Not Synced"
"0033j00003wOZtKAAW","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOZtKAAW","true","In HubSpot - Not Synced"
"0033j00003wObBkAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wObBkAAK","true","In HubSpot - Not Synced"
"0033j00003wOcffAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOcffAAC","true","In HubSpot - Not Synced"
"0033j00003wOgmwAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOgmwAAC","true","In HubSpot - Not Synced"
"0033j00003wOgnKAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOgnKAAS","true","In HubSpot - Not Synced"
"0033j00003wOq58AAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOq58AAC","true","In HubSpot - Not Synced"
"0033j00003wOraHAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOraHAAS","true","In HubSpot - Not Synced"
"0033j00003wOskSAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOskSAAS","true","In HubSpot - Not Synced"
"0033j00003wOvAuAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOvAuAAK","true","In HubSpot - Not Synced"
"0033j00003wOvSWAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOvSWAA0","true","In HubSpot - Not Synced"
"0033j00003wOvSmAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOvSmAAK","true","In HubSpot - Not Synced"
"0033j00003wOvU0AAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOvU0AAK","true","In HubSpot - Not Synced"
"0033j00003wOvUOAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOvUOAA0","true","In HubSpot - Not Synced"
"0033j00003wOvUmAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOvUmAAK","true","In HubSpot - Not Synced"
"0033j00003wOvV8AAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOvV8AAK","true","In HubSpot - Not Synced"
"0033j00003wOvVYAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOvVYAA0","true","In HubSpot - Not Synced"
"0033j00003wOwI1AAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOwI1AAK","true","In HubSpot - Not Synced"
"0033j00003wOwNkAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOwNkAAK","true","In HubSpot - Not Synced"
"0033j00003wOwO1AAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOwO1AAK","true","In HubSpot - Not Synced"
"0033j00003wOwObAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOwObAAK","true","In HubSpot - Not Synced"
"0033j00003wOwW1AAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOwW1AAK","true","In HubSpot - Not Synced"
"0033j00003wOwWzAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOwWzAAK","true","In HubSpot - Not Synced"
"0033j00003wOxQbAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOxQbAAK","true","In HubSpot - Not Synced"
"0033j00003wOxnnAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOxnnAAC","true","In HubSpot - Not Synced"
"0033j00003wOyKWAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOyKWAA0","true","In HubSpot - Not Synced"
"0033j00003wOz51AAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOz51AAC","true","In HubSpot - Not Synced"
"0033j00003wOz9DAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wOz9DAAS","true","In HubSpot - Not Synced"
"0033j00003wP0SWAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wP0SWAA0","true","In HubSpot - Not Synced"
"0033j00003wP0VwAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wP0VwAAK","true","In HubSpot - Not Synced"
"0033j00003wP0WQAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wP0WQAA0","true","In HubSpot - Not Synced"
"0033j00003wP0XvAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wP0XvAAK","true","In HubSpot - Not Synced"
"0033j00003wP0rPAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wP0rPAAS","true","In HubSpot - Not Synced"
"0033j00003wPBMAAA4","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wPBMAAA4","true","In HubSpot - Not Synced"
"0033j00003wPBMgAAO","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wPBMgAAO","true","In HubSpot - Not Synced"
"0033j00003wPBQdAAO","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wPBQdAAO","true","In HubSpot - Not Synced"
"0033j00003wPBhjAAG","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wPBhjAAG","true","In HubSpot - Not Synced"
"0033j00003wPC4cAAG","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wPC4cAAG","true","In HubSpot - Not Synced"
"0033j00003wPC4jAAG","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wPC4jAAG","true","In HubSpot - Not Synced"
"0033j00003wPCpFAAW","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wPCpFAAW","true","In HubSpot - Not Synced"
"0033j00003wPCtlAAG","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wPCtlAAG","true","In HubSpot - Not Synced"
"0033j00003wPCzZAAW","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wPCzZAAW","true","In HubSpot - Not Synced"
"0033j00003wPDHJAA4","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wPDHJAA4","true","In HubSpot - Not Synced"
"0033j00003wPEB7AAO","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wPEB7AAO","true","In HubSpot - Not Synced"
"0033j00003wPEd2AAG","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wPEd2AAG","true","In HubSpot - Not Synced"
"0033j00003wPNc9AAG","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wPNc9AAG","true","In HubSpot - Not Synced"
"0033j00003wPRm5AAG","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003wPRm5AAG","true","In HubSpot - Not Synced"
"0033j00003yqiUIAAY","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003yqiUIAAY","true","In HubSpot - Not Synced"
"0033j00003zjCJ9AAM","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003zjCJ9AAM","true","In HubSpot - Not Synced"
"0033j00003zjCPHAA2","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003zjCPHAA2","true","In HubSpot - Not Synced"
"0033j00003zjCn9AAE","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003zjCn9AAE","true","In HubSpot - Not Synced"
"0033j00003zjEMlAAM","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003zjEMlAAM","true","In HubSpot - Not Synced"
"0033j00003zjFX8AAM","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003zjFX8AAM","true","In HubSpot - Not Synced"
"0033j00003zjgx7AAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00003zjgx7AAA","true","In HubSpot - Not Synced"
"0033j000041CAFGAA4","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000041CAFGAA4","true","In HubSpot - Not Synced"
"0033j000041CAKAAA4","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000041CAKAAA4","true","In HubSpot - Not Synced"
"0033j000042uYSTAA2","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000042uYSTAA2","true","In HubSpot - Not Synced"
"0033j000042vy8gAAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000042vy8gAAA","true","In HubSpot - Not Synced"
"0033j000044NpcFAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000044NpcFAAS","true","In HubSpot - Not Synced"
"0033j000045ramNAAQ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000045ramNAAQ","true","In HubSpot - Not Synced"
"0033j0000477DswAAE","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j0000477DswAAE","true","In HubSpot - Not Synced"
"0033j0000477EX1AAM","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j0000477EX1AAM","true","In HubSpot - Not Synced"
"0033j000047YtPVAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000047YtPVAA0","true","In HubSpot - Not Synced"
"0033j000047Z6ddAAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000047Z6ddAAC","true","In HubSpot - Not Synced"
"0033j000047Z6z4AAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000047Z6z4AAC","true","In HubSpot - Not Synced"
"0033j000047z2s1AAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000047z2s1AAA","true","In HubSpot - Not Synced"
"0033j000048BbCDAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000048BbCDAA0","true","In HubSpot - Not Synced"
"0033j000048CVLgAAO","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000048CVLgAAO","true","In HubSpot - Not Synced"
"0033j000048DoWjAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000048DoWjAAK","true","In HubSpot - Not Synced"
"0033j000048DwT2AAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000048DwT2AAK","true","In HubSpot - Not Synced"
"0033j000049FPQdAAO","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000049FPQdAAO","true","In HubSpot - Not Synced"
"0033j000049FsAFAA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000049FsAFAA0","true","In HubSpot - Not Synced"
"0033j000049FsQoAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000049FsQoAAK","true","In HubSpot - Not Synced"
"0033j000049GRkJAAW","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000049GRkJAAW","true","In HubSpot - Not Synced"
"0033j000049GYvEAAW","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000049GYvEAAW","true","In HubSpot - Not Synced"
"0033j000049GfKgAAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000049GfKgAAK","true","In HubSpot - Not Synced"
"0033j000049GfuLAAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j000049GfuLAAS","true","In HubSpot - Not Synced"
"0033j00004B1pTlAAJ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00004B1pTlAAJ","true","In HubSpot - Not Synced"
"0033j00004B1vwVAAR","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00004B1vwVAAR","true","In HubSpot - Not Synced"
"0033j00004B1w6eAAB","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00004B1w6eAAB","true","In HubSpot - Not Synced"
"0033j00004B1xANAAZ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","0033j00004B1xANAAZ","true","In HubSpot - Not Synced"
"003F000001qRBTNIA4","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003F000001qRBTNIA4","true","In HubSpot - Not Synced"
"003Rh000000OEMsIAO","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000000OEMsIAO","true","In HubSpot - Not Synced"
"003Rh000000Z7YNIA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000000Z7YNIA0","true","In HubSpot - Not Synced"
"003Rh000000cdDGIAY","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000000cdDGIAY","true","In HubSpot - Not Synced"
"003Rh000000cusXIAQ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000000cusXIAQ","true","In HubSpot - Not Synced"
"003Rh000000fG5jIAE","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000000fG5jIAE","true","In HubSpot - Not Synced"
"003Rh000000joohIAA","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000000joohIAA","true","In HubSpot - Not Synced"
"003Rh000000sDGVIA2","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000000sDGVIA2","true","In HubSpot - Not Synced"
"003Rh000000sGfiIAE","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000000sGfiIAE","true","In HubSpot - Not Synced"
"003Rh000001D2VdIAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000001D2VdIAK","true","In HubSpot - Not Synced"
"003Rh000002THZ0IAO","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000002THZ0IAO","true","In HubSpot - Not Synced"
"003Rh000002q9HuIAI","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000002q9HuIAI","true","In HubSpot - Not Synced"
"003Rh000003EFaBIAW","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000003EFaBIAW","true","In HubSpot - Not Synced"
"003Rh000004RrSZIA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000004RrSZIA0","true","In HubSpot - Not Synced"
"003Rh000005CoHXIA0","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000005CoHXIA0","true","In HubSpot - Not Synced"
"003Rh000005CvnjIAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000005CvnjIAC","true","In HubSpot - Not Synced"
"003Rh000005CvnmIAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000005CvnmIAC","true","In HubSpot - Not Synced"
"003Rh000005CvnnIAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000005CvnnIAC","true","In HubSpot - Not Synced"
"003Rh000005s25BIAQ","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000005s25BIAQ","true","In HubSpot - Not Synced"
"003Rh000006oK6ZIAU","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000006oK6ZIAU","true","In HubSpot - Not Synced"
"003Rh000007UhJfIAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000007UhJfIAK","true","In HubSpot - Not Synced"
"003Rh000007Uo8IIAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000007Uo8IIAS","true","In HubSpot - Not Synced"
"003Rh000007UtxWIAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000007UtxWIAS","true","In HubSpot - Not Synced"
"003Rh000007UtxYIAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000007UtxYIAS","true","In HubSpot - Not Synced"
"003Rh000007UvuEIAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000007UvuEIAS","true","In HubSpot - Not Synced"
"003Rh000007UxjQIAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000007UxjQIAS","true","In HubSpot - Not Synced"
"003Rh000007V57bIAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000007V57bIAC","true","In HubSpot - Not Synced"
"003Rh000007V5AhIAK","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000007V5AhIAK","true","In HubSpot - Not Synced"
"003Rh000007V9npIAC","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000007V9npIAC","true","In HubSpot - Not Synced"
"003Rh000007V9pNIAS","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000007V9pNIAS","true","In HubSpot - Not Synced"
"003Rh000007VJS9IAO","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000007VJS9IAO","true","In HubSpot - Not Synced"
"003Rh000007VJn7IAG","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000007VJn7IAG","true","In HubSpot - Not Synced"
"003Rh000007cwJzIAI","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000007cwJzIAI","true","In HubSpot - Not Synced"
"003Rh000009tMVsIAM","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh000009tMVsIAM","true","In HubSpot - Not Synced"
"003Rh00000ARKo7IAH","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000ARKo7IAH","true","In HubSpot - Not Synced"
"003Rh00000AdL6tIAF","INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:Sync Status: bad value for restricted picklist field: In HubSpot - Not Synced:Sync_Status__c --","003Rh00000AdL6tIAF","true","In HubSpot - Not Synced"
