Id,Clean_Status__c
0033j00003zjEroAAE,Duplicate
0033j00003zjErpAAE,OK
0033j00003zjErqAAE,OK
0033j00003zjErrAAE,OK
0033j00003zjErsAAE,Delete
0033j00003zjErtAAE,Delete
0033j00003zjEruAAE,Duplicate
0033j00003zjErvAAE,Delete
0033j00003zjErwAAE,Delete
0033j00003zjErxAAE,Duplicate
0033j00003zjEryAAE,Duplicate
0033j00003zjErzAAE,OK
0033j00003zjEs0AAE,OK
0033j00003zjEs1AAE,Duplicate
0033j00003zjEs2AAE,Delete
0033j00003zjEs3AAE,OK
0033j00003zjEs4AAE,OK
0033j00003zjEs5AAE,Delete
0033j00003zjEs6AAE,OK
0033j00003zjEs8AAE,Delete
0033j00003zjEs9AAE,Duplicate
0033j00003zjEsAAAU,Duplicate
0033j00003zjEsBAAU,OK
0033j00003zjEsCAAU,Duplicate
0033j00003zjEsDAAU,OK
0033j00003zjEsEAAU,OK
0033j00003zjEsFAAU,Delete
0033j00003zjEsGAAU,Duplicate
0033j00003zjEsHAAU,OK
0033j00003zjEsIAAU,Delete
0033j00003zjEsJAAU,Delete
0033j00003zjEsKAAU,Delete
0033j00003zjEsLAAU,Delete
0033j00003zjEsMAAU,Delete
0033j00003zjEsNAAU,OK
0033j00003zjEsOAAU,OK
0033j00003zjEsPAAU,OK
0033j00003zjEsQAAU,OK
0033j00003zjEsRAAU,Delete
0033j00003zjEsSAAU,OK
0033j00003zjEsUAAU,OK
0033j00003zjEsVAAU,Duplicate
0033j00003zjEsWAAU,Duplicate
0033j00003zjEsXAAU,OK
0033j00003zjEsYAAU,OK
0033j00003zjEsZAAU,Duplicate
0033j00003zjEsaAAE,OK
0033j00003zjEsbAAE,OK
0033j00003zjEsdAAE,OK
0033j00003zjEseAAE,Duplicate
0033j00003zjEsfAAE,OK
0033j00003zjEsgAAE,Delete
0033j00003zjEvjAAE,OK
0033j00003zjEvkAAE,OK
0033j00003zjEvlAAE,Delete
0033j00003zjEvmAAE,OK
0033j00003zjEvnAAE,OK
0033j00003zjEvoAAE,OK
0033j00003zjEvpAAE,Duplicate
0033j00003zjEvrAAE,Duplicate
0033j00003zjEvsAAE,Duplicate
0033j00003zjEvuAAE,OK
0033j00003zjEvxAAE,Delete
0033j00003zjEw1AAE,Delete
0033j00003zjEw2AAE,OK
0033j00003zjEw4AAE,Duplicate
0033j00003zjEw5AAE,Delete
0033j00003zjEw6AAE,Duplicate
0033j00003zjEw7AAE,Duplicate
0033j00003zjEw8AAE,OK
0033j00003zjEw9AAE,Duplicate
0033j00003zjEwAAAU,Duplicate
0033j00003zjEwCAAU,Duplicate
0033j00003zjEwDAAU,OK
0033j00003zjEwEAAU,OK
0033j00003zjEwFAAU,OK
0033j00003zjEwGAAU,Delete
0033j00003zjEwHAAU,Delete
0033j00003zjEwIAAU,Delete
