Id,Clean_Status__c,Delete_Reason__c,Sync_Status__c
0033j00003gTwVKAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwVLAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwVMAA0,OK,,
0033j00003gTwVNAA0,OK,,
0033j00003gTwVOAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwVPAA0,OK,,
0033j00003gTwVQAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwVRAA0,OK,,
0033j00003gTwVSAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwVTAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwVUAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwVVAA0,OK,,
0033j00003gTwVWAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwVXAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwVZAA0,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwVaAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwVbAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwVcAAK,Delete,No Activity 3+ Years,Not Synced
0033j00003gTwVdAAK,Delete,No Activity 3+ Years,Not Synced
